时间,代码,涨跌,成交额,均价,换手率,振幅,成交笔数,复权因子(后),内盘成交量,外盘成交量,金额流入率,流入资金,流出资金,净流入资金,小单流入资金,小单流出资金,中单流入资金,中单流出资金,大单流入资金,大单流出资金,超大单流入资金,超大单流出资金,小单金额流入率,中单金额流入率,大单金额流入率,超大单金额流入率,买盘成交量,卖盘成交量,净流入量,小单买盘成交量,小单卖盘成交量,中单买盘成交量,中单卖盘成交量,大单买盘成交量,大单卖盘成交量,超大单买盘成交量,超大单卖盘成交量,融资买入额,融资偿还额,融券余额,融券偿还量,融券余量,融资余额,融资融券余额,融券卖出量,融资余额/流通市值,融券余额/流通市值,总股本,流通A股（含锁定股）,总市值,市现率,市盈率,市销率,市净率,股息率
2014-12-12,600660.SH,-0.08,478994208,12.7915,1.8695172,0.03,17435,51.02967714,22029752,15416422,-12.04238549,197571510,255253839,-57682329,118069265,60040561,161257193,161603568,130005803,134288573,67565707,120965266,12.11469847,-0.072312983,-0.894117283,-11.14826821,15444567,19962787,-4518220,9231218,4690246,12607498,12630250,10161097,10478890,5283470,9483897,78248173,60606381,19660687,370181,1521725,841872116,861532803,372238,0.032531615,0.000759728,2002986332,2002986332,25878583409,-153.577155,14.52206276,2.299478749,3.114482112,0.03869969
2014-12-15,600660.SH,0.07,386932368,12.7928,1.510051942,0.03869969,25285,51.02967714,16820111,13426023,-4.561472614,124406293,142056107,-17649814,112936738,97058190,146892582,145121316,98488106,105241456,25918187,36814651,4.103701141,0.457771473,-1.745356698,-2.816115916,9708781,11116374,-1407593,8846497,7581857,11481159,11338206,7692319,8234751,2016462,2881623,64122682,54731642,18516270.75,331500,1425425,851263156,869779426.8,235200,0.032717243,0.00071165,2002986332,2002986332,26018792453,-154.4092293,14.60074267,2.311937225,3.131356241,0.038491147
2014-12-16,600660.SH,-0.23,513245952,12.699,2.017799341,0.030792918,21704,51.02967714,25726800,14689445,-26.7682949,169971318,307358508,-137387190,144338165,76831197,196390656,126510434,131555160,140136709,38416158,167221799,13.15294699,13.61534791,-1.672014941,-25.09627996,13371835,24246746,-10874911,11376461,6033278,15468797,9937069,10363119,11033049,3008716,13213697,92747324,69910912,17471311,436684,1369225,874099568,891570879,380484,0.034200483,0.000683592,2002986332,2002986332,25558105596,-151.6752707,14.34222297,2.271002232,3.075912674,0.039184953
2014-12-17,600660.SH,-0.35,631040960,12.4273,2.535137719,0.040752351,26610,51.02967714,30843121,19935341,-5.604831737,256531160,291899944,-35368784,168110926,151656912,202834855,183920085,192232458,177586513,64298702,114313431,2.607439935,2.997391802,2.320918281,-7.925750018,20638651,23490339,-2851688,13534385,12209492,16320947,14794152,15470212,14287530,5168439,9202809,87693443,68737331,17226631.25,384609,1388125,893055680,910282311.3,403509,0.035927647,0.000693028,2002986332,2002986332,24857060380,-147.5148988,13.94882344,2.208709851,2.991542028,0.040290089
2014-12-18,600660.SH,-0.03,421763264,12.3677,1.702563191,0.037066882,18480,51.02967714,18177622,15924486,-11.95470002,155748266,206168799,-50420533,120776758,84071049,140411942,126697119,120530988,127803213,35217278,78365586,8.702917521,3.25178226,-1.724243342,-10.23045668,12587759,16674607,-4086848,9773190,6782850,11350985,10254477,9745630,10337374,2842129,6337233,83282587,46457229,15965557.5,565200,1289625,930551619,946517176.5,466700,0.037526826,0.000643851,2002986332,2002986332,24796970790,-147.1582955,13.91510348,2.203370504,2.984310259,0.040387722
2014-12-19,600660.SH,-0.23,483154064,12.1356,1.987685955,0.038772213,24115,51.02967714,24326554,15486524,-17.35282723,148884734,232725624,-83840890,161548303,87221463,170371813,160857763,105813882,137443724,43070852,95281900,15.38367273,1.969154501,-6.546533364,-10.80629387,12267236,19202875,-6935639,13315821,7177873,14037070,13239379,8714726,11319375,3552510,7883500,104139393,137268802,16228840.05,429018,1335707,897422210,913651050.1,475100,0.036875893,0.000666858,2002986332,2002986332,24336283934,-144.4243369,13.65658379,2.16243551,2.928866692,0.041152263
2014-12-22,600660.SH,0.26,557472576,12.2653,2.269169653,0.044444444,22674,51.02967714,20935366,24515792,4.105119244,259516542,236631628,22884914,128275687,116671962,167124718,201613357,163123695,146872811,96392847,89758817,2.081488041,-6.186607285,2.915100168,1.190019076,21120840,19324227,1796613,10478118,9493488,13643508,16424751,13292724,11974448,7828116,7349779,81100426,85543799,16546476.38,515406,1333318,892978837,909525313.4,513017,0.035924555,0.000665665,2002986332,2002986332,24857060380,-147.5148988,13.94882344,2.208709851,2.991542028,0.040290089
2014-12-23,600660.SH,-0.15,406236208,12.4125,1.633961474,0.029814666,19903,51.02967714,18467718,14260307,-3.676511277,153506973,168442293,-14935320,97565438,107132690,150949673,126447100,121465813,132632049,32041160,35810244,-2.355095831,6.031607355,-2.748705256,-0.927806022,12352613,13572689,-1220076,7867784,8626006,12167918,10189620,9777244,10694024,2575369,2878665,53637137,52185503,15927186.68,420436,1299118,893583732,909510918.7,387636,0.036388722,0.000648591,2002986332,2002986332,24556612430,-145.7318823,13.78022364,2.182013116,2.95538318,0.040783034
2014-12-24,600660.SH,-0.53,431649984,11.8665,1.816064914,0.052202284,23456,51.02967714,23496985,12878547,-18.29996153,120547179,199538960,-78991781,147979073,92446064,159913598,136454827,94752661,132826082,25794518,66712878,12.86528694,5.434674359,-8.820438413,-9.479523113,10162405,16844897,-6682492,12469040,7775131,13478167,11489584,7995923,11201060,2166482,5643837,52741963,70249507,13811113.14,700724,1177418,876076188,889887301.1,579024,0.037287724,0.000587831,2002986332,2002986332,23495029674,-139.4318907,13.18450435,2.087684653,2.827621917,0.042625746
2014-12-25,600660.SH,0.16,264137893,11.8349,1.114260474,0.025575448,14420,51.02967714,11280902,11037583,-7.355840459,85462213,104891775,-19429562,74354443,70136932,102313370,87101320,71820453,83371621,13641760,21520154,1.59670805,5.75913203,-4.373158228,-2.982682231,7218158,8869011,-1650853,6289156,5923579,8641222,7355946,6065226,7042542,1152932,1826469,35773156,51305431,15925680.02,378460,1339418,870465025,886390705,540460,0.036550345,0.000668711,2002986332,2002986332,23815507487,-141.333775,13.36434413,2.11616117,2.866191355,0.042052145
2014-12-26,600660.SH,0.3,376051136,12.0943,1.552340598,0.026913373,19162,51.02967714,14756763,16336407,0.393194398,124920617,123442005,1478612,124381160,120161775,124398853,130096850,92658916,107545180,32261701,15896825,1.122024266,-1.515218664,-3.9585744,4.351768798,10318648,10204392,114256,10284910,9932710,10294686,10761142,7653656,8886448,2664992,1317944,40723817,55859217,17928052.42,236400,1470718,855329625,873257677.4,367700,0.035030943,0.000734263,2002986332,2002986332,24416403387,-144.899808,13.70154373,2.16955464,2.938509051,0.041017227
2014-12-29,600660.SH,-0.07,395535328,12.2747,1.608779275,0.040196883,19825,51.02967714,17907075,14316554,-7.54505954,122189052,152032428,-29843376,117363207,103156267,151219445,135583009,104850183,109691994,17338869,42340434,3.59182581,3.95323373,-1.22411594,-6.3209436,9950350,12390995,-2440645,9561857,8402294,12324598,11043516,8537436,8927713,1412914,3463282,46115847,64658992,17558777.28,207774,1448744,837000484,854559261.3,185800,0.034478241,0.000723292,2002986332,2002986332,24276194344,-144.0677336,13.62286383,2.157096164,2.921634922,0.041254125
2014-12-30,600660.SH,-0.26,240150164,11.962,1.002307738,0.030528053,14696,51.02967714,11937298,8138789,-20.05140709,56931645,105085132,-48153487,92237948,56953267,89588870,76720064,46389417,68557197,10542228,36527935,14.6927574,5.358649682,-9.230799443,-10.82060764,4763494,8793341,-4029847,7711343,4758076,7485501,6408921,3878598,5729901,884896,3063440,29355720,43577657,17307985.88,292322,1459358,822778547,840086532.9,302936,0.034635406,0.000728591,2002986332,2002986332,23755417898,-140.9771717,13.33062417,2.110821823,2.858959585,0.042158516
2014-12-31,600660.SH,0.28,238461459,11.99,0.992938378,0.031197302,15272,51.02967714,9254520,10633900,5.471901856,95399009,82350632,13048377,70792799,70782024,70782241,83841394,78315672,59102544,17083337,23248088,0.00451855,-5.476420825,8.057120878,-2.585219023,7948970,6878721,1070249,5909109,5896395,5906075,6989038,6524002,4929536,1424968,1949185,27263626,42629286,17855669.82,318554,1470813,808123704,825979373.8,344609,0.03323389,0.00073431,2002986332,2002986332,24316254070,-144.3054691,13.6453438,2.160655728,2.763743575,0.041186161
2015-01-05,600660.SH,0.86,827333984,12.8705,3.20927492,0.078253707,30570,51.02967714,22402399,41878939,19.05089094,504969099,347354604,157614495,135759454,217453097,183306499,259227351,214452651,236328985,290516448,111025619,-9.874324587,-9.176566353,-2.644196228,21.69508717,39259154,27021753,12237401,10533581,16878819,14228776,20120939,16675669,18361024,22583485,8660729,91689309,107439045,18842369,933806,1449413,792373968,811216337,912406,0.030430484,0.000723626,2002986332,2002986332,26038822316,66.89898989,12.38799977,2.086797408,2.959527717,0.038461538
2015-01-06,600660.SH,0.18,764406576,13.331,2.86276242,0.072307692,27909,51.02967714,24715444,32625296,10.0087,398681231,322174070,76507161,138607555,174928623,220274727,260460820,254038017,230884500,144643214,91289570,-4.751537878,-5.257162126,3.028953142,6.979746862,29828637,24131368,5697269,10435120,13135793,16556577,19553173,19052222,17328324,10776415,6803044,78804020,114447576,19476586.84,431075,1477738,756727507,776204093.8,459400,0.028664616,0.000737767,2002986332,2002986332,26399359856,67.8252836,12.55952592,2.115691526,3.000505793,0.037936267
2015-01-07,600660.SH,-0.27,341243968,12.9227,1.318358522,0.035660091,17326,51.02967714,16926187,9480354,0.078470838,120211833,119944056,267777,98083970,91010163,120608187,127949771,95723835,73509949,24487998,46434107,2.072947118,-2.151417956,6.509678729,-6.431207892,9301766,9279417,22349,7592680,7043782,9332715,9903962,7405076,5684447,1896690,3594970,56847285,45794614,18217468.83,327235,1411113,767780178,785997646.8,260610,0.029691536,0.000704505,2002986332,2002986332,25858553546,66.43584304,12.3022367,2.072350349,2.939038679,0.038729667
2015-01-08,600660.SH,0.06,391543872,12.9826,1.505704933,0.038729667,16642,51.02967714,13289498,16869566,7.890639136,169880495,138985181,30895314,79785902,111278169,138601387,138004434,128454931,106791205,41425564,32193976,-8.043100468,0.152461331,5.53289875,2.357740386,13061187,10730705,2330482,6161002,8560299,10682533,10613718,9882303,8234208,3178884,2496497,51515390,51701400,19453754.88,601933,1499904,767594168,787047922.9,690724,0.029547021,0.000748834,2002986332,2002986332,25978732726,66.74460761,12.35941208,2.081981722,2.952698037,0.038550501
2015-01-09,600660.SH,-0.24,480551104,13.018,1.842961153,0.048573631,19456,51.02967714,17628149,19286111,-6.5217815,210907169,242247662,-31340493,107495454,102287121,158835303,132703142,160067388,139004378,50839781,103243284,1.083824999,5.437956709,4.383094706,-10.90487621,16170741,18628457,-2457716,8283828,7856277,12204452,10174287,12282948,10651282,3887793,7977175,58320574,67895229,15632605.49,1151291,1228013,758019513,773652118.5,879400,0.029728568,0.000613091,2002986332,2002986332,25498016006,65.50954934,12.13071055,2.043456231,2.898060603,0.039277298
2015-01-12,600660.SH,0.05,303719888,12.7569,1.188638515,0.033778476,13770,51.02967714,11835911,11972356,0.167884956,122679491,122169591,509900,81264113,75180264,96372433,102966181,98873586,94828912,23805905,27340679,2.003111828,-2.170996454,1.331711936,-1.16382698,9596895,9575755,21140,6384835,5893670,7559416,8071721,7742703,7433543,1854192,2142212,26076590,36179093,18236165.4,633849,1426930,747917010,766153175.4,832766,0.029217602,0.000712401,2002986332,2002986332,25598165323,65.76685314,12.1783567,2.051482375,2.909443401,0.039123631
2015-01-13,600660.SH,0.68,630455184,13.2654,2.372765068,0.059467919,22666,51.02967714,18806907,28719253,23.69353711,399936374,250559241,149377133,82342299,156339874,144866642,220246200,217671944,183135042,182264430,67424199,-11.73716655,-11.95637056,5.478089938,18.21544717,30106178,18880497,11225681,6227608,11791818,10942656,16604127,16410735,13802107,13695443,5078390,85126958,55020481,21039191.4,1030144,1563090,778023487,799062678.4,1166304,0.028858228,0.00078038,2002986332,2002986332,26960196029,69.26618492,12.82634438,2.160637932,3.064249467,0.037147103
2015-01-14,600660.SH,-0.16,368721808,13.3822,1.375607639,0.040118871,12350,51.02967714,13740355,13812878,3.776638294,207858350,193933061,13925289,64761986,65393333,95223341,108517282,135643594,120029733,72214756,73903328,-0.171225836,-3.605412187,4.234591137,-0.457952842,15519287,14501799,1017488,4848634,4884680,7119654,8101096,10138741,8967433,5380546,5534366,54231451,54920591,16982942.9,601077,1276913,777334347,794317289.9,314900,0.029179526,0.000637505,2002986332,2002986332,26639718216,68.44281274,12.67387669,2.134954272,3.02782451,0.037593985
2015-01-15,600660.SH,0.18,282094192,13.3923,1.051626996,0.02556391,19249,51.02967714,9602737,11461208,0.511980055,103158157,101713891,1444266,80273037,78768201,97327138,100276239,62687002,72872622,40471155,28841269,0.533451607,-1.045431308,-3.610715955,4.122696011,7691161,7590298,100863,6003127,5885870,7269722,7487842,4677154,5440586,3014007,2149712,29326535,41194566,18311474.64,256669,1358418,765735116,784046590.6,338174,0.028360291,0.000678196,2002986332,2002986332,27000255755,69.36910644,12.84540284,2.163848389,3.068802586,0.037091988
2015-01-16,600660.SH,-0.14,320623488,13.3773,1.196597981,0.024480712,11836,51.02967714,12433987,11533707,-5.12849514,153607000,170050160,-16443160,66685759,52221454,99186276,97207421,106046344,111765890,47560656,58284270,4.511305485,0.617189655,-1.783882409,-3.344612732,11465930,12710295,-1244365,4994827,3903413,7421777,7268826,7917096,8348605,3548834,4361690,51596748,44077874,17632985.42,533705,1321813,773253990,790886975.4,497100,0.028939322,0.000659921,2002986332,2002986332,26719837669,68.64865578,12.71199361,2.141375187,3.036930749,0.037481259
2015-01-19,600660.SH,-0.93,447795488,12.7578,1.752373515,0.067466267,18841,51.02967714,21218493,13881309,-13.06372475,166832659,225331429,-58498770,117796103,82465900,157475636,134307070,127678364,131145069,39154295,94186360,7.889807724,5.173916804,-0.77417149,-12.28955326,13059604,17674894,-4615290,9252532,6458439,12344014,10522817,10008420,10298744,3051184,7376150,72117349,79332372,13397625.03,1253528,1079583,766038967,779436592,1011298,0.030817762,0.000538987,2002986332,2002986332,24857060380,63.86280497,11.82577517,1.99208891,2.82521069,0.040290089
2015-01-20,600660.SH,0.88,590904640,13.0515,2.260358759,0.056406124,24480,51.02967714,23170037,22104640,13.75277676,328250761,246984965,81265796,98347313,147522598,160180220,192270732,206303780,169831945,121946981,77153020,-8.322033992,-5.430742937,6.172203183,7.580573576,25136459,18929606,6206853,7532680,11299775,12282899,14722657,15796525,12996811,9339934,5932795,60069359,65320278,15697682.85,1477547,1181165,760788048,776485730.9,1579129,0.028579901,0.000589702,2002986332,2002986332,26619688352,68.39135198,12.66434746,2.133349043,3.02554795,0.037622272
2015-01-21,600660.SH,0.57,628584816,13.7187,2.287567033,0.051918736,21618,51.02967714,19585505,26234150,22.06216909,390224430,251544985,138679445,70409520,150049418,164302753,223342299,222671072,190364151,167553358,61180834,-12.66971393,-9.392455003,5.139627967,16.92254113,28426652,18329488,10097164,5138590,10937408,11984618,16282964,16240519,13869304,12186133,4460184,139875582,77814319,19077056.46,1375487,1376411,822849311,841926367.5,1570733,0.029640061,0.000687179,2002986332,2002986332,27761390562,71.32461538,13.2075136,2.224847083,3.155311858,0.036075036
2015-01-22,600660.SH,-0.07,372982224,13.7808,1.351252256,0.026695527,13420,51.02967714,13752009,13313389,1.397526387,182815998,177603473,5212525,65872751,69433694,122027591,123679173,161719239,124405695,21096759,53197778,-0.954721907,-0.442804481,10.00410786,-8.606581476,13247307,12884244,363063,4786210,5033810,8867548,8983011,11712082,9020827,1535225,3863417,44190777,59493355,19716349.03,339999,1429757,807546733,827263082,393345,0.029236502,0.000713813,2002986332,2002986332,27621181518,70.96439005,13.14080899,2.213610482,3.139375939,0.036258158
2015-01-23,600660.SH,-0.09,297360672,13.7587,1.0790159,0.034082669,11717,51.02967714,13201141,8411400,-4.156658282,131568310,143928577,-12360267,67148272,67610582,96662925,83840350,92044683,88643870,39523627,55284707,-0.155471131,4.31212874,1.143666033,-5.300324315,9567334,10471879,-904545,4880449,4913388,7020772,6083288,6689565,6438126,2877769,4033753,54851437,39051844,19033560.7,288246,1389311,826037056,845070616.7,239200,0.03010239,0.00069362,2002986332,2002986332,27440912748,70.5012432,13.05504591,2.199163423,3.118886901,0.03649635
2015-01-26,600660.SH,0.25,283003776,13.9329,1.014083805,0.026277372,10378,51.02967714,9386904,10925056,0.511785398,142846692,141398320,1448372,51132329,49258847,87775188,91097042,104674890,102219572,38171802,39178748,0.661998941,-1.173784338,0.867591958,-0.35580656,10245177,10149517,95660,3673773,3534496,6302996,6537933,7513455,7337963,2731722,2811554,71938710,32884296,19334853.45,368454,1386011,865091470,884426323.5,365154,0.030960633,0.000691972,2002986332,2002986332,27941659331,71.78776223,13.29327668,2.239294142,3.175800896,0.035842294
